05082-0	-907	-1426	491
05083-0	-907	-1426	569
05084-0	-907	-1426	636
05085-0	-907	-1426	703
05086-0	-907	-1426	781
05087-0	-907	-1426	848
05088-0	-907	-1426	915
05089-0	-907	-1426	993
05090-0	-907	-1426	1061
05091-0	-907	-1426	1128
05092-0	-907	-1426	1206
05093-0	-907	-1426	1273
05094-0	-907	-1426	1340
05095-0	-907	-1426	1418
05096-0	-907	-1426	1485
05097-0	-907	-1426	1552
05098-0	-907	-1426	1630
05099-0	-907	-1426	1697
05100-0	-907	-1426	1764
05101-0	-843	-1465	-1764
05102-0	-843	-1465	-1697
05103-0	-843	-1465	-1630
05104-0	-843	-1465	-1552
05105-0	-843	-1465	-1485
05106-0	-843	-1465	-1418
05107-0	-843	-1465	-1340
05108-0	-843	-1465	-1273
05109-0	-843	-1465	-1206
05110-0	-843	-1465	-1128
05111-0	-843	-1465	-1061
05112-0	-843	-1465	-993
05113-0	-843	-1465	-915
05114-0	-843	-1465	-848
05115-0	-843	-1465	-781
05116-0	-843	-1465	-703
05117-0	-843	-1465	-636
05118-0	-843	-1465	-569
05119-0	-843	-1465	-491
05120-0	-843	-1465	-424
05121-0	-843	-1465	-357
05122-0	-843	-1465	-279
05123-0	-843	-1465	-212
05124-0	-843	-1465	-145
05125-0	-843	-1465	-67
05126-0	-843	-1465	0
05127-0	-843	-1465	67
05128-0	-843	-1465	145
05129-0	-843	-1465	212
05130-0	-843	-1465	279
05131-0	-843	-1465	357
05132-0	-843	-1465	424
05133-0	-843	-1465	491
05134-0	-843	-1465	569
05135-0	-843	-1465	636
05136-0	-843	-1465	703
05137-0	-843	-1465	781
05138-0	-843	-1465	848
05139-0	-843	-1465	915
05140-0	-843	-1465	993
05141-0	-843	-1465	1061
05142-0	-843	-1465	1128
05143-0	-843	-1465	1206
05144-0	-843	-1465	1273
05145-0	-843	-1465	1340
05146-0	-843	-1465	1418
05147-0	-843	-1465	1485
05148-0	-843	-1465	1552
05149-0	-843	-1465	1630
05150-0	-843	-1465	1697
05151-0	-843	-1465	1764
05152-0	-783	-1498	-1764
05153-0	-783	-1498	-1697
05154-0	-783	-1498	-1630
05155-0	-783	-1498	-1552
05156-0	-783	-1498	-1485
05157-0	-783	-1498	-1418
05158-0	-783	-1498	-1340
05159-0	-783	-1498	-1273
05160-0	-783	-1498	-1206
05161-0	-783	-1498	-1128
05162-0	-783	-1498	-1061
05163-0	-783	-1498	-993
05164-0	-783	-1498	-915
05165-0	-783	-1498	-848
05166-0	-783	-1498	-781
05167-0	-783	-1498	-703
05168-0	-783	-1498	-636
05169-0	-783	-1498	-569
05170-0	-783	-1498	-491
05171-0	-783	-1498	-424
05172-0	-783	-1498	-357
05173-0	-783	-1498	-279
05174-0	-783	-1498	-212
05175-0	-783	-1498	-145
05176-0	-783	-1498	-67
05177-0	-783	-1498	0
05178-0	-783	-1498	67
05179-0	-783	-1498	145
05180-0	-783	-1498	212
05181-0	-783	-1498	279
05182-0	-783	-1498	357
05183-0	-783	-1498	424
05184-0	-783	-1498	491
05185-0	-783	-1498	569
05186-0	-783	-1498	636
05187-0	-783	-1498	703
05188-0	-783	-1498	781
05189-0	-783	-1498	848
05190-0	-783	-1498	915
05191-0	-783	-1498	993
05192-0	-783	-1498	1061
05193-0	-783	-1498	1128
05194-0	-783	-1498	1206
05195-0	-783	-1498	1273
05196-0	-783	-1498	1340
05197-0	-783	-1498	1418
05198-0	-783	-1498	1485
05199-0	-783	-1498	1552
05200-0	-783	-1498	1630
05201-0	-783	-1498	1697
05202-0	-783	-1498	1764
05203-0	-720	-1529	-1764
05204-0	-720	-1529	-1697
05205-0	-720	-1529	-1630
05206-0	-720	-1529	-1552
05207-0	-720	-1529	-1485
05208-0	-720	-1529	-1418
05209-0	-720	-1529	-1340
05210-0	-720	-1529	-1273
05211-0	-720	-1529	-1206
05212-0	-720	-1529	-1128
05213-0	-720	-1529	-1061
05214-0	-720	-1529	-993
05215-0	-720	-1529	-915
05216-0	-720	-1529	-848
05217-0	-720	-1529	-781
05218-0	-720	-1529	-703
05219-0	-720	-1529	-636
05220-0	-720	-1529	-569
05221-0	-720	-1529	-491
05222-0	-720	-1529	-424
05223-0	-720	-1529	-357
05224-0	-720	-1529	-279
05225-0	-720	-1529	-212
05226-0	-720	-1529	-145
05227-0	-720	-1529	-67
05228-0	-720	-1529	0
05229-0	-720	-1529	67
05230-0	-720	-1529	145
05231-0	-720	-1529	212
05232-0	-720	-1529	279
05233-0	-720	-1529	357
05234-0	-720	-1529	424
05235-0	-720	-1529	491
05236-0	-720	-1529	569
05237-0	-720	-1529	636
05238-0	-720	-1529	703
05239-0	-720	-1529	781
05240-0	-720	-1529	848
05241-0	-720	-1529	915
05242-0	-720	-1529	993
05243-0	-720	-1529	1061
05244-0	-720	-1529	1128
05245-0	-720	-1529	1206
05246-0	-720	-1529	1273
05247-0	-720	-1529	1340
05248-0	-720	-1529	1418
05249-0	-720	-1529	1485
05250-0	-720	-1529	1552
05251-0	-720	-1529	1630
05252-0	-720	-1529	1697
05253-0	-720	-1529	1764
05254-0	-657	-1557	-1764
05255-0	-657	-1557	-1697
05256-0	-657	-1557	-1630
05257-0	-657	-1557	-1552
05258-0	-657	-1557	-1485
05259-0	-657	-1557	-1418
05260-0	-657	-1557	-1340
05261-0	-657	-1557	-1273
05262-0	-657	-1557	-1206
05263-0	-657	-1557	-1128
05264-0	-657	-1557	-1061
05265-0	-657	-1557	-993
05266-0	-657	-1557	-915
05267-0	-657	-1557	-848
05268-0	-657	-1557	-781
05269-0	-657	-1557	-703
05270-0	-657	-1557	-636
05271-0	-657	-1557	-569
05272-0	-657	-1557	-491
05273-0	-657	-1557	-424
05274-0	-657	-1557	-357
05275-0	-657	-1557	-279
05276-0	-657	-1557	-212
05277-0	-657	-1557	-145
05278-0	-657	-1557	-67
05279-0	-657	-1557	0
05280-0	-657	-1557	67
05281-0	-657	-1557	145
05282-0	-657	-1557	212
05283-0	-657	-1557	279
05284-0	-657	-1557	357
05285-0	-657	-1557	424
05286-0	-657	-1557	491
05287-0	-657	-1557	569
05288-0	-657	-1557	636
05289-0	-657	-1557	703
05290-0	-657	-1557	781
05291-0	-657	-1557	848
05292-0	-657	-1557	915
05293-0	-657	-1557	993
05294-0	-657	-1557	1061
05295-0	-657	-1557	1128
05296-0	-657	-1557	1206
05297-0	-657	-1557	1273
05298-0	-657	-1557	1340
05299-0	-657	-1557	1418
05300-0	-657	-1557	1485
05301-0	-657	-1557	1552
05302-0	-657	-1557	1630
05303-0	-657	-1557	1697
05304-0	-657	-1557	1764
05305-0	-587	-1585	-1764
05306-0	-587	-1585	-1697
05307-0	-587	-1585	-1630
05308-0	-587	-1585	-1552
05309-0	-587	-1585	-1485
05310-0	-587	-1585	-1418
05311-0	-587	-1585	-1340
05312-0	-587	-1585	-1273
05313-0	-587	-1585	-1206
05314-0	-587	-1585	-1128
05315-0	-587	-1585	-1061
05316-0	-587	-1585	-993
05317-0	-587	-1585	-915
05318-0	-587	-1585	-848
05319-0	-587	-1585	-781
05320-0	-587	-1585	-703
05321-0	-587	-1585	-636
05322-0	-587	-1585	-569
05323-0	-587	-1585	-491
05324-0	-587	-1585	-424
05325-0	-587	-1585	-357
05326-0	-587	-1585	-279
05327-0	-587	-1585	-212
05328-0	-587	-1585	-145
05329-0	-587	-1585	-67
05330-0	-587	-1585	0
05331-0	-587	-1585	67
05332-0	-587	-1585	145
05333-0	-587	-1585	212
05334-0	-587	-1585	279
05335-0	-587	-1585	357
05336-0	-587	-1585	424
05337-0	-587	-1585	491
05338-0	-587	-1585	569
05339-0	-587	-1585	636
05340-0	-587	-1585	703
05341-0	-587	-1585	781
05342-0	-587	-1585	848
05343-0	-587	-1585	915
05344-0	-587	-1585	993
05345-0	-587	-1585	1061
05346-0	-587	-1585	1128
05347-0	-587	-1585	1206
05348-0	-587	-1585	1273
05349-0	-587	-1585	1340
05350-0	-587	-1585	1418
05351-0	-587	-1585	1485
05352-0	-587	-1585	1552
05353-0	-587	-1585	1630
05354-0	-587	-1585	1697
05355-0	-587	-1585	1764
05356-0	-522	-1607	-1764
05357-0	-522	-1607	-1697
05358-0	-522	-1607	-1630
05359-0	-522	-1607	-1552
05360-0	-522	-1607	-1485
05361-0	-522	-1607	-1418
05362-0	-522	-1607	-1340
05363-0	-522	-1607	-1273
05364-0	-522	-1607	-1206
05365-0	-522	-1607	-1128
05366-0	-522	-1607	-1061
05367-0	-522	-1607	-993
05368-0	-522	-1607	-915
05369-0	-522	-1607	-848
05370-0	-522	-1607	-781
05371-0	-522	-1607	-703
05372-0	-522	-1607	-636
05373-0	-522	-1607	-569
05374-0	-522	-1607	-491
05375-0	-522	-1607	-424
05376-0	-522	-1607	-357
05377-0	-522	-1607	-279
05378-0	-522	-1607	-212
05379-0	-522	-1607	-145
05380-0	-522	-1607	-67
05381-0	-522	-1607	0
05382-0	-522	-1607	67
05383-0	-522	-1607	145
05384-0	-522	-1607	212
05385-0	-522	-1607	279
05386-0	-522	-1607	357
05387-0	-522	-1607	424
05388-0	-522	-1607	491
05389-0	-522	-1607	569
05390-0	-522	-1607	636
05391-0	-522	-1607	703
05392-0	-522	-1607	781
05393-0	-522	-1607	848
05394-0	-522	-1607	915
05395-0	-522	-1607	993
05396-0	-522	-1607	1061
05397-0	-522	-1607	1128
05398-0	-522	-1607	1206
05399-0	-522	-1607	1273
05400-0	-522	-1607	1340
05401-0	-522	-1607	1418
05402-0	-522	-1607	1485
05403-0	-522	-1607	1552
05404-0	-522	-1607	1630
05405-0	-522	-1607	1697
05406-0	-522	-1607	1764
05407-0	-454	-1628	-1764
05408-0	-454	-1628	-1697
05409-0	-454	-1628	-1630
05410-0	-454	-1628	-1552
05411-0	-454	-1628	-1485
05412-0	-454	-1628	-1418
05413-0	-454	-1628	-1340
05414-0	-454	-1628	-1273
05415-0	-454	-1628	-1206
05416-0	-454	-1628	-1128
05417-0	-454	-1628	-1061
05418-0	-454	-1628	-993
05419-0	-454	-1628	-915
05420-0	-454	-1628	-848
05421-0	-454	-1628	-781
05422-0	-454	-1628	-703
05423-0	-454	-1628	-636
05424-0	-454	-1628	-569
05425-0	-454	-1628	-491
05426-0	-454	-1628	-424
05427-0	-454	-1628	-357
05428-0	-454	-1628	-279
05429-0	-454	-1628	-212
05430-0	-454	-1628	-145
05431-0	-454	-1628	-67
05432-0	-454	-1628	0
05433-0	-454	-1628	67
05434-0	-454	-1628	145
05435-0	-454	-1628	212
05436-0	-454	-1628	279
05437-0	-454	-1628	357
05438-0	-454	-1628	424
05439-0	-454	-1628	491
05440-0	-454	-1628	569
05441-0	-454	-1628	636
05442-0	-454	-1628	703
05443-0	-454	-1628	781
05444-0	-454	-1628	848
05445-0	-454	-1628	915
05446-0	-454	-1628	993
05447-0	-454	-1628	1061
05448-0	-454	-1628	1128
05449-0	-454	-1628	1206
05450-0	-454	-1628	1273
05451-0	-454	-1628	1340
05452-0	-454	-1628	1418
05453-0	-454	-1628	1485
05454-0	-454	-1628	1552
05455-0	-454	-1628	1630
05456-0	-454	-1628	1697
05457-0	-454	-1628	1764
05458-0	-388	-1645	-1764
05459-0	-388	-1645	-1697
05460-0	-388	-1645	-1630
05461-0	-388	-1645	-1552
05462-0	-388	-1645	-1485
05463-0	-388	-1645	-1418
05464-0	-388	-1645	-1340
05465-0	-388	-1645	-1273
05466-0	-388	-1645	-1206
05467-0	-388	-1645	-1128
05468-0	-388	-1645	-1061
05469-0	-388	-1645	-993
05470-0	-388	-1645	-915
05471-0	-388	-1645	-848
05472-0	-388	-1645	-781
05473-0	-388	-1645	-703
05474-0	-388	-1645	-636
05475-0	-388	-1645	-569
05476-0	-388	-1645	-491
05477-0	-388	-1645	-424
05478-0	-388	-1645	-357
05479-0	-388	-1645	-279
05480-0	-388	-1645	-212
05481-0	-388	-1645	-145
05482-0	-388	-1645	-67
05483-0	-388	-1645	0
05484-0	-388	-1645	67
05485-0	-388	-1645	145
05486-0	-388	-1645	212
05487-0	-388	-1645	279
05488-0	-388	-1645	357
05489-0	-388	-1645	424
05490-0	-388	-1645	491
05491-0	-388	-1645	569
05492-0	-388	-1645	636
05493-0	-388	-1645	703
05494-0	-388	-1645	781
05495-0	-388	-1645	848
05496-0	-388	-1645	915
05497-0	-388	-1645	993
05498-0	-388	-1645	1061
05499-0	-388	-1645	1128
05500-0	-388	-1645	1206
05501-0	-388	-1645	1273
05502-0	-388	-1645	1340
05503-0	-388	-1645	1418
05504-0	-388	-1645	1485
05505-0	-388	-1645	1552
05506-0	-388	-1645	1630
05507-0	-388	-1645	1697
05508-0	-388	-1645	1764
05509-0	-315	-1660	-1764
05510-0	-315	-1660	-1697
05511-0	-315	-1660	-1630
05512-0	-315	-1660	-1552
05513-0	-315	-1660	-1485
05514-0	-315	-1660	-1418
05515-0	-315	-1660	-1340
05516-0	-315	-1660	-1273
05517-0	-315	-1660	-1206
05518-0	-315	-1660	-1128
05519-0	-315	-1660	-1061
05520-0	-315	-1660	-993
05521-0	-315	-1660	-915
05522-0	-315	-1660	-848
05523-0	-315	-1660	-781
05524-0	-315	-1660	-703
05525-0	-315	-1660	-636
05526-0	-315	-1660	-569
05527-0	-315	-1660	-491
05528-0	-315	-1660	-424
05529-0	-315	-1660	-357
05530-0	-315	-1660	-279
05531-0	-315	-1660	-212
05532-0	-315	-1660	-145
05533-0	-315	-1660	-67
05534-0	-315	-1660	0
05535-0	-315	-1660	67
05536-0	-315	-1660	145
05537-0	-315	-1660	212
05538-0	-315	-1660	279
05539-0	-315	-1660	357
05540-0	-315	-1660	424
05541-0	-315	-1660	491
05542-0	-315	-1660	569
05543-0	-315	-1660	636
05544-0	-315	-1660	703
05545-0	-315	-1660	781
05546-0	-315	-1660	848
05547-0	-315	-1660	915
05548-0	-315	-1660	993
05549-0	-315	-1660	1061
05550-0	-315	-1660	1128
05551-0	-315	-1660	1206
05552-0	-315	-1660	1273
05553-0	-315	-1660	1340
05554-0	-315	-1660	1418
05555-0	-315	-1660	1485
05556-0	-315	-1660	1552
05557-0	-315	-1660	1630
05558-0	-315	-1660	1697
05559-0	-315	-1660	1764
05560-0	-247	-1672	-1764
05561-0	-247	-1672	-1697
05562-0	-247	-1672	-1630
05563-0	-247	-1672	-1552
05564-0	-247	-1672	-1485
05565-0	-247	-1672	-1418
05566-0	-247	-1672	-1340
05567-0	-247	-1672	-1273
05568-0	-247	-1672	-1206
05569-0	-247	-1672	-1128
05570-0	-247	-1672	-1061
05571-0	-247	-1672	-993
05572-0	-247	-1672	-915
05573-0	-247	-1672	-848
05574-0	-247	-1672	-781
05575-0	-247	-1672	-703
05576-0	-247	-1672	-636
05577-0	-247	-1672	-569
05578-0	-247	-1672	-491
05579-0	-247	-1672	-424
05580-0	-247	-1672	-357
05581-0	-247	-1672	-279
05582-0	-247	-1672	-212
05583-0	-247	-1672	-145
05584-0	-247	-1672	-67
05585-0	-247	-1672	0
05586-0	-247	-1672	67
05587-0	-247	-1672	145
05588-0	-247	-1672	212
05589-0	-247	-1672	279
05590-0	-247	-1672	357
05591-0	-247	-1672	424
05592-0	-247	-1672	491
05593-0	-247	-1672	569
05594-0	-247	-1672	636
05595-0	-247	-1672	703
05596-0	-247	-1672	781
05597-0	-247	-1672	848
05598-0	-247	-1672	915
05599-0	-247	-1672	993
05600-0	-247	-1672	1061
05601-0	-247	-1672	1128
05602-0	-247	-1672	1206
05603-0	-247	-1672	1273
05604-0	-247	-1672	1340
05605-0	-247	-1672	1418
05606-0	-247	-1672	1485
05607-0	-247	-1672	1552
05608-0	-247	-1672	1630
05609-0	-247	-1672	1697
05610-0	-247	-1672	1764
05611-0	-177	-1681	-1764
05612-0	-177	-1681	-1697
05613-0	-177	-1681	-1630
05614-0	-177	-1681	-1552
05615-0	-177	-1681	-1485
05616-0	-177	-1681	-1418
05617-0	-177	-1681	-1340
05618-0	-177	-1681	-1273
05619-0	-177	-1681	-1206
05620-0	-177	-1681	-1128
05621-0	-177	-1681	-1061
05622-0	-177	-1681	-993
05623-0	-177	-1681	-915
05624-0	-177	-1681	-848
05625-0	-177	-1681	-781
05626-0	-177	-1681	-703
05627-0	-177	-1681	-636
05628-0	-177	-1681	-569
05629-0	-177	-1681	-491
05630-0	-177	-1681	-424
05631-0	-177	-1681	-357
05632-0	-177	-1681	-279
05633-0	-177	-1681	-212
05634-0	-177	-1681	-145
05635-0	-177	-1681	-67
05636-0	-177	-1681	0
05637-0	-177	-1681	67
05638-0	-177	-1681	145
05639-0	-177	-1681	212
05640-0	-177	-1681	279
05641-0	-177	-1681	357
05642-0	-177	-1681	424
05643-0	-177	-1681	491
05644-0	-177	-1681	569
05645-0	-177	-1681	636
05646-0	-177	-1681	703
05647-0	-177	-1681	781
05648-0	-177	-1681	848
05649-0	-177	-1681	915
05650-0	-177	-1681	993
05651-0	-177	-1681	1061
05652-0	-177	-1681	1128
05653-0	-177	-1681	1206
05654-0	-177	-1681	1273
05655-0	-177	-1681	1340
05656-0	-177	-1681	1418
05657-0	-177	-1681	1485
05658-0	-177	-1681	1552
05659-0	-177	-1681	1630
05660-0	-177	-1681	1697
05661-0	-177	-1681	1764
05662-0	-108	-1687	-1764
05663-0	-108	-1687	-1697
05664-0	-108	-1687	-1630
05665-0	-108	-1687	-1552
05666-0	-108	-1687	-1485
05667-0	-108	-1687	-1418
05668-0	-108	-1687	-1340
05669-0	-108	-1687	-1273
05670-0	-108	-1687	-1206
05671-0	-108	-1687	-1128
05672-0	-108	-1687	-1061
05673-0	-108	-1687	-993
05674-0	-108	-1687	-915
05675-0	-108	-1687	-848
05676-0	-108	-1687	-781
05677-0	-108	-1687	-703
05678-0	-108	-1687	-636
05679-0	-108	-1687	-569
05680-0	-108	-1687	-491
05681-0	-108	-1687	-424
05682-0	-108	-1687	-357
05683-0	-108	-1687	-279
05684-0	-108	-1687	-212
05685-0	-108	-1687	-145
05686-0	-108	-1687	-67
05687-0	-108	-1687	0
05688-0	-108	-1687	67
05689-0	-108	-1687	145
05690-0	-108	-1687	212
05691-0	-108	-1687	279
05692-0	-108	-1687	357
05693-0	-108	-1687	424
05694-0	-108	-1687	491
05695-0	-108	-1687	569
05696-0	-108	-1687	636
05697-0	-108	-1687	703
05698-0	-108	-1687	781
05699-0	-108	-1687	848
05700-0	-108	-1687	915
05701-0	-108	-1687	993
05702-0	-108	-1687	1061
05703-0	-108	-1687	1128
05704-0	-108	-1687	1206
05705-0	-108	-1687	1273
05706-0	-108	-1687	1340
05707-0	-108	-1687	1418
05708-0	-108	-1687	1485
05709-0	-108	-1687	1552
05710-0	-108	-1687	1630
05711-0	-108	-1687	1697
05712-0	-108	-1687	1764
05713-0	-33	-1690	-1764
05714-0	-33	-1690	-1697
05715-0	-33	-1690	-1630
05716-0	-33	-1690	-1552
05717-0	-33	-1690	-1485
05718-0	-33	-1690	-1418
05719-0	-33	-1690	-1340
05720-0	-33	-1690	-1273
05721-0	-33	-1690	-1206
05722-0	-33	-1690	-1128
05723-0	-33	-1690	-1061
05724-0	-33	-1690	-993
05725-0	-33	-1690	-915
05726-0	-33	-1690	-848
05727-0	-33	-1690	-781
05728-0	-33	-1690	-703
05729-0	-33	-1690	-636
05730-0	-33	-1690	-569
05731-0	-33	-1690	-491
05732-0	-33	-1690	-424
05733-0	-33	-1690	-357
05734-0	-33	-1690	-279
05735-0	-33	-1690	-212
05736-0	-33	-1690	-145
05737-0	-33	-1690	-67
05738-0	-33	-1690	0
05739-0	-33	-1690	67
05740-0	-33	-1690	145
05741-0	-33	-1690	212
05742-0	-33	-1690	279
05743-0	-33	-1690	357
05744-0	-33	-1690	424
05745-0	-33	-1690	491
05746-0	-33	-1690	569
05747-0	-33	-1690	636
05748-0	-33	-1690	703
05749-0	-33	-1690	781
05750-0	-33	-1690	848
05751-0	-33	-1690	915
05752-0	-33	-1690	993
05753-0	-33	-1690	1061
05754-0	-33	-1690	1128
05755-0	-33	-1690	1206
05756-0	-33	-1690	1273
05757-0	-33	-1690	1340
05758-0	-33	-1690	1418
05759-0	-33	-1690	1485
05760-0	-33	-1690	1552
05761-0	-33	-1690	1630
05762-0	-33	-1690	1697
05763-0	-33	-1690	1764
05764-0	33	-1690	-1764
05765-0	33	-1690	-1697
05766-0	33	-1690	-1630
05767-0	33	-1690	-1552
05768-0	33	-1690	-1485
05769-0	33	-1690	-1418
05770-0	33	-1690	-1340
05771-0	33	-1690	-1273
05772-0	33	-1690	-1206
05773-0	33	-1690	-1128
05774-0	33	-1690	-1061
05775-0	33	-1690	-993
05776-0	33	-1690	-915
05777-0	33	-1690	-848
05778-0	33	-1690	-781
05779-0	33	-1690	-703
05780-0	33	-1690	-636
05781-0	33	-1690	-569
05782-0	33	-1690	-491
05783-0	33	-1690	-424
05784-0	33	-1690	-357
05785-0	33	-1690	-279
05786-0	33	-1690	-212
05787-0	33	-1690	-145
05788-0	33	-1690	-67
05789-0	33	-1690	0
05790-0	33	-1690	67
05791-0	33	-1690	145
05792-0	33	-1690	212
05793-0	33	-1690	279
05794-0	33	-1690	357
05795-0	33	-1690	424
05796-0	33	-1690	491
05797-0	33	-1690	569
05798-0	33	-1690	636
05799-0	33	-1690	703
05800-0	33	-1690	781
05801-0	33	-1690	848
05802-0	33	-1690	915
05803-0	33	-1690	993
05804-0	33	-1690	1061
05805-0	33	-1690	1128
05806-0	33	-1690	1206
05807-0	33	-1690	1273
05808-0	33	-1690	1340
05809-0	33	-1690	1418
05810-0	33	-1690	1485
05811-0	33	-1690	1552
05812-0	33	-1690	1630
05813-0	33	-1690	1697
05814-0	33	-1690	1764
05815-0	108	-1687	-1764
05816-0	108	-1687	-1697
05817-0	108	-1687	-1630
05818-0	108	-1687	-1552
05819-0	108	-1687	-1485
05820-0	108	-1687	-1418
05821-0	108	-1687	-1340
05822-0	108	-1687	-1273
05823-0	108	-1687	-1206
05824-0	108	-1687	-1128
05825-0	108	-1687	-1061
05826-0	108	-1687	-993
05827-0	108	-1687	-915
05828-0	108	-1687	-848
05829-0	108	-1687	-781
05830-0	108	-1687	-703
05831-0	108	-1687	-636
05832-0	108	-1687	-569
05833-0	108	-1687	-491
05834-0	108	-1687	-424
05835-0	108	-1687	-357
05836-0	108	-1687	-279
05837-0	108	-1687	-212
05838-0	108	-1687	-145
05839-0	108	-1687	-67
05840-0	108	-1687	0
05841-0	108	-1687	67
05842-0	108	-1687	145
05843-0	108	-1687	212
05844-0	108	-1687	279
05845-0	108	-1687	357
05846-0	108	-1687	424
05847-0	108	-1687	491
05848-0	108	-1687	569
05849-0	108	-1687	636
05850-0	108	-1687	703
05851-0	108	-1687	781
05852-0	108	-1687	848
05853-0	108	-1687	915
05854-0	108	-1687	993
05855-0	108	-1687	1061
05856-0	108	-1687	1128
05857-0	108	-1687	1206
05858-0	108	-1687	1273
05859-0	108	-1687	1340
05860-0	108	-1687	1418
05861-0	108	-1687	1485
05862-0	108	-1687	1552
05863-0	108	-1687	1630
05864-0	108	-1687	1697
05865-0	108	-1687	1764
05866-0	177	-1681	-1764
05867-0	177	-1681	-1697
05868-0	177	-1681	-1630
05869-0	177	-1681	-1552
05870-0	177	-1681	-1485
05871-0	177	-1681	-1418
05872-0	177	-1681	-1340
05873-0	177	-1681	-1273
05874-0	177	-1681	-1206
05875-0	177	-1681	-1128
05876-0	177	-1681	-1061
05877-0	177	-1681	-993
05878-0	177	-1681	-915
05879-0	177	-1681	-848
05880-0	177	-1681	-781
05881-0	177	-1681	-703
05882-0	177	-1681	-636
05883-0	177	-1681	-569
05884-0	177	-1681	-491
05885-0	177	-1681	-424
05886-0	177	-1681	-357
05887-0	177	-1681	-279
05888-0	177	-1681	-212
05889-0	177	-1681	-145
05890-0	177	-1681	-67
05891-0	177	-1681	0
05892-0	177	-1681	67
05893-0	177	-1681	145
05894-0	177	-1681	212
05895-0	177	-1681	279
05896-0	177	-1681	357
05897-0	177	-1681	424
05898-0	177	-1681	491
05899-0	177	-1681	569
05900-0	177	-1681	636
05901-0	177	-1681	703
05902-0	177	-1681	781
05903-0	177	-1681	848
05904-0	177	-1681	915
05905-0	177	-1681	993
05906-0	177	-1681	1061
05907-0	177	-1681	1128
05908-0	177	-1681	1206
05909-0	177	-1681	1273
05910-0	177	-1681	1340
05911-0	177	-1681	1418
05912-0	177	-1681	1485
05913-0	177	-1681	1552
05914-0	177	-1681	1630
05915-0	177	-1681	1697
05916-0	177	-1681	1764
05917-0	247	-1672	-1764
05918-0	247	-1672	-1697
05919-0	247	-1672	-1630
05920-0	247	-1672	-1552
05921-0	247	-1672	-1485
05922-0	247	-1672	-1418
05923-0	247	-1672	-1340
05924-0	247	-1672	-1273
05925-0	247	-1672	-1206
05926-0	247	-1672	-1128
05927-0	247	-1672	-1061
05928-0	247	-1672	-993
05929-0	247	-1672	-915
05930-0	247	-1672	-848
05931-0	247	-1672	-781
05932-0	247	-1672	-703
05933-0	247	-1672	-636
05934-0	247	-1672	-569
05935-0	247	-1672	-491
05936-0	247	-1672	-424
05937-0	247	-1672	-357
05938-0	247	-1672	-279
05939-0	247	-1672	-212
05940-0	247	-1672	-145
05941-0	247	-1672	-67
05942-0	247	-1672	0
05943-0	247	-1672	67
05944-0	247	-1672	145
05945-0	247	-1672	212
05946-0	247	-1672	279
05947-0	247	-1672	357
05948-0	247	-1672	424
05949-0	247	-1672	491
05950-0	247	-1672	569
05951-0	247	-1672	636
05952-0	247	-1672	703
05953-0	247	-1672	781
05954-0	247	-1672	848
05955-0	247	-1672	915
05956-0	247	-1672	993
05957-0	247	-1672	1061
05958-0	247	-1672	1128
05959-0	247	-1672	1206
05960-0	247	-1672	1273
05961-0	247	-1672	1340
05962-0	247	-1672	1418
05963-0	247	-1672	1485
05964-0	247	-1672	1552
05965-0	247	-1672	1630
05966-0	247	-1672	1697
05967-0	247	-1672	1764
05968-0	315	-1660	-1764
05969-0	315	-1660	-1697
05970-0	315	-1660	-1630
05971-0	315	-1660	-1552
05972-0	315	-1660	-1485
05973-0	315	-1660	-1418
05974-0	315	-1660	-1340
05975-0	315	-1660	-1273
05976-0	315	-1660	-1206
05977-0	315	-1660	-1128
05978-0	315	-1660	-1061
05979-0	315	-1660	-993
05980-0	315	-1660	-915
05981-0	315	-1660	-848
05982-0	315	-1660	-781
05983-0	315	-1660	-703
05984-0	315	-1660	-636
05985-0	315	-1660	-569
05986-0	315	-1660	-491
05987-0	315	-1660	-424
05988-0	315	-1660	-357
05989-0	315	-1660	-279
05990-0	315	-1660	-212
05991-0	315	-1660	-145
05992-0	315	-1660	-67
05993-0	315	-1660	0
05994-0	315	-1660	67
05995-0	315	-1660	145
05996-0	315	-1660	212
05997-0	315	-1660	279
05998-0	315	-1660	357
05999-0	315	-1660	424
06000-0	315	-1660	491
06001-0	315	-1660	569
06002-0	315	-1660	636
06003-0	315	-1660	703
06004-0	315	-1660	781
06005-0	315	-1660	848
06006-0	315	-1660	915
06007-0	315	-1660	993
06008-0	315	-1660	1061
06009-0	315	-1660	1128
06010-0	315	-1660	1206
06011-0	315	-1660	1273
06012-0	315	-1660	1340
06013-0	315	-1660	1418
06014-0	315	-1660	1485
06015-0	315	-1660	1552
06016-0	315	-1660	1630
06017-0	315	-1660	1697
06018-0	315	-1660	1764
06019-0	388	-1645	-1764
06020-0	388	-1645	-1697
06021-0	388	-1645	-1630
06022-0	388	-1645	-1552
06023-0	388	-1645	-1485
06024-0	388	-1645	-1418
06025-0	388	-1645	-1340
06026-0	388	-1645	-1273
06027-0	388	-1645	-1206
06028-0	388	-1645	-1128
06029-0	388	-1645	-1061
06030-0	388	-1645	-993
06031-0	388	-1645	-915
06032-0	388	-1645	-848
06033-0	388	-1645	-781
06034-0	388	-1645	-703
06035-0	388	-1645	-636
06036-0	388	-1645	-569
06037-0	388	-1645	-491
